vol,a280,complex
26.355,0.117,YiiP + Fab1
26.385,0.115,YiiP + Fab1
26.415,0.112,YiiP + Fab1
26.445,0.11,YiiP + Fab1
26.475,0.112,YiiP + Fab1
26.505,0.111,YiiP + Fab1
26.535,0.107,YiiP + Fab1
26.565,0.108,YiiP + Fab1
26.595,0.106,YiiP + Fab1
26.625,0.104,YiiP + Fab1
26.655,0.101,YiiP + Fab1
26.685,0.099,YiiP + Fab1
26.715,0.098,YiiP + Fab1
26.745,0.096,YiiP + Fab1
26.775,0.093,YiiP + Fab1
26.805,0.09,YiiP + Fab1
26.835,0.089,YiiP + Fab1
26.865,0.087,YiiP + Fab1
26.895,0.085,YiiP + Fab1
26.925,0.081,YiiP + Fab1
26.955,0.08,YiiP + Fab1
26.985,0.077,YiiP + Fab1
27.015,0.073,YiiP + Fab1
27.045,0.069,YiiP + Fab1
27.075,0.069,YiiP + Fab1
27.105,0.069,YiiP + Fab1
27.135,0.069,YiiP + Fab1
27.165,0.068,YiiP + Fab1
27.195,0.066,YiiP + Fab1
27.225,0.08,YiiP + Fab1
27.255,0.094,YiiP + Fab1
27.285,0.104,YiiP + Fab1
27.315,0.1,YiiP + Fab1
27.345,0.099,YiiP + Fab1
27.375,0.098,YiiP + Fab1
27.405,0.097,YiiP + Fab1
27.435,0.095,YiiP + Fab1
27.465,0.091,YiiP + Fab1
27.495,0.088,YiiP + Fab1
27.524,0.085,YiiP + Fab1
27.554,0.083,YiiP + Fab1
27.584,0.081,YiiP + Fab1
27.614,0.081,YiiP + Fab1
27.644,0.081,YiiP + Fab1
27.674,0.079,YiiP + Fab1
27.704,0.074,YiiP + Fab1
27.734,0.07,YiiP + Fab1
27.764,0.069,YiiP + Fab1
27.794,0.069,YiiP + Fab1
27.824,0.067,YiiP + Fab1
27.854,0.064,YiiP + Fab1
27.884,0.064,YiiP + Fab1
27.914,0.063,YiiP + Fab1
27.944,0.065,YiiP + Fab1
27.974,0.065,YiiP + Fab1
28.004,0.065,YiiP + Fab1
28.034,0.065,YiiP + Fab1
28.064,0.064,YiiP + Fab1
28.094,0.06,YiiP + Fab1
28.124,0.057,YiiP + Fab1
28.154,0.054,YiiP + Fab1
28.184,0.051,YiiP + Fab1
28.214,0.048,YiiP + Fab1
28.244,0.045,YiiP + Fab1
28.274,0.043,YiiP + Fab1
28.304,0.041,YiiP + Fab1
28.334,0.041,YiiP + Fab1
28.364,0.041,YiiP + Fab1
28.394,0.04,YiiP + Fab1
28.424,0.04,YiiP + Fab1
28.454,0.036,YiiP + Fab1
28.484,0.028,YiiP + Fab1
28.514,0.025,YiiP + Fab1
28.544,0.024,YiiP + Fab1
28.574,0.028,YiiP + Fab1
28.604,0.029,YiiP + Fab1
28.634,0.025,YiiP + Fab1
28.664,0.021,YiiP + Fab1
28.694,0.019,YiiP + Fab1
28.724,0.02,YiiP + Fab1
28.754,0.018,YiiP + Fab1
28.784,0.021,YiiP + Fab1
28.814,0.025,YiiP + Fab1
28.844,0.026,YiiP + Fab1
28.874,0.023,YiiP + Fab1
28.904,0.02,YiiP + Fab1
28.934,0.02,YiiP + Fab1
28.964,0.02,YiiP + Fab1
28.994,0.018,YiiP + Fab1
29.024,0.017,YiiP + Fab1
29.054,0.016,YiiP + Fab1
29.084,0.016,YiiP + Fab1
29.114,0.013,YiiP + Fab1
29.144,0.011,YiiP + Fab1
29.174,0.01,YiiP + Fab1
29.204,0.012,YiiP + Fab1
29.234,0.01,YiiP + Fab1
29.264,0.008,YiiP + Fab1
29.293,0.008,YiiP + Fab1
29.323,0.006,YiiP + Fab1
0,1.286,YiiP + Fab1 + NB + pG
0.03,0.975,YiiP + Fab1 + NB + pG
0.06,0.842,YiiP + Fab1 + NB + pG
0.09,0.79,YiiP + Fab1 + NB + pG
0.12,0.75,YiiP + Fab1 + NB + pG
0.15,0.737,YiiP + Fab1 + NB + pG
0.18,0.825,YiiP + Fab1 + NB + pG
0.21,0.856,YiiP + Fab1 + NB + pG
0.24,0.744,YiiP + Fab1 + NB + pG
0.27,0.59,YiiP + Fab1 + NB + pG
0.3,0.488,YiiP + Fab1 + NB + pG
0.33,0.423,YiiP + Fab1 + NB + pG
0.36,0.374,YiiP + Fab1 + NB + pG
0.39,0.336,YiiP + Fab1 + NB + pG
0.42,0.306,YiiP + Fab1 + NB + pG
0.45,0.279,YiiP + Fab1 + NB + pG
0.48,0.257,YiiP + Fab1 + NB + pG
0.51,0.241,YiiP + Fab1 + NB + pG
0.54,0.225,YiiP + Fab1 + NB + pG
0.569,0.21,YiiP + Fab1 + NB + pG
0.599,0.195,YiiP + Fab1 + NB + pG
0.629,0.183,YiiP + Fab1 + NB + pG
0.659,0.172,YiiP + Fab1 + NB + pG
0.689,0.165,YiiP + Fab1 + NB + pG
0.719,0.156,YiiP + Fab1 + NB + pG
0.749,0.147,YiiP + Fab1 + NB + pG
0.779,0.14,YiiP + Fab1 + NB + pG
0.809,0.136,YiiP + Fab1 + NB + pG
0.839,0.132,YiiP + Fab1 + NB + pG
0.869,0.126,YiiP + Fab1 + NB + pG
0.899,0.12,YiiP + Fab1 + NB + pG
0.929,0.117,YiiP + Fab1 + NB + pG
0.959,0.114,YiiP + Fab1 + NB + pG
0.989,0.109,YiiP + Fab1 + NB + pG
1.019,0.106,YiiP + Fab1 + NB + pG
1.049,0.103,YiiP + Fab1 + NB + pG
1.079,0.1,YiiP + Fab1 + NB + pG
1.109,0.095,YiiP + Fab1 + NB + pG
1.139,0.089,YiiP + Fab1 + NB + pG
1.169,0.083,YiiP + Fab1 + NB + pG
1.199,0.078,YiiP + Fab1 + NB + pG
1.229,0.073,YiiP + Fab1 + NB + pG
1.259,0.072,YiiP + Fab1 + NB + pG
1.289,0.071,YiiP + Fab1 + NB + pG
1.319,0.07,YiiP + Fab1 + NB + pG
1.349,0.068,YiiP + Fab1 + NB + pG
1.379,0.067,YiiP + Fab1 + NB + pG
1.409,0.066,YiiP + Fab1 + NB + pG
1.439,0.064,YiiP + Fab1 + NB + pG
1.469,0.065,YiiP + Fab1 + NB + pG
1.499,0.065,YiiP + Fab1 + NB + pG
1.529,0.062,YiiP + Fab1 + NB + pG
1.559,0.061,YiiP + Fab1 + NB + pG
1.589,0.061,YiiP + Fab1 + NB + pG
1.619,0.061,YiiP + Fab1 + NB + pG
1.649,0.059,YiiP + Fab1 + NB + pG
1.678,0.056,YiiP + Fab1 + NB + pG
1.708,0.058,YiiP + Fab1 + NB + pG
1.738,0.06,YiiP + Fab1 + NB + pG
1.768,0.06,YiiP + Fab1 + NB + pG
1.798,0.059,YiiP + Fab1 + NB + pG
1.828,0.059,YiiP + Fab1 + NB + pG
1.858,0.06,YiiP + Fab1 + NB + pG
1.888,0.061,YiiP + Fab1 + NB + pG
1.918,0.062,YiiP + Fab1 + NB + pG
1.948,0.062,YiiP + Fab1 + NB + pG
1.978,0.064,YiiP + Fab1 + NB + pG
2.008,0.062,YiiP + Fab1 + NB + pG
2.038,0.063,YiiP + Fab1 + NB + pG
2.068,0.062,YiiP + Fab1 + NB + pG
2.098,0.061,YiiP + Fab1 + NB + pG
2.128,0.061,YiiP + Fab1 + NB + pG
2.158,0.062,YiiP + Fab1 + NB + pG
2.188,0.063,YiiP + Fab1 + NB + pG
2.218,0.062,YiiP + Fab1 + NB + pG
2.248,0.061,YiiP + Fab1 + NB + pG
2.278,0.059,YiiP + Fab1 + NB + pG
2.308,0.057,YiiP + Fab1 + NB + pG
2.338,0.054,YiiP + Fab1 + NB + pG
2.368,0.053,YiiP + Fab1 + NB + pG
2.398,0.051,YiiP + Fab1 + NB + pG
2.428,0.05,YiiP + Fab1 + NB + pG
2.458,0.05,YiiP + Fab1 + NB + pG
2.488,0.05,YiiP + Fab1 + NB + pG
2.518,0.049,YiiP + Fab1 + NB + pG
2.548,0.046,YiiP + Fab1 + NB + pG
2.578,0.044,YiiP + Fab1 + NB + pG
2.608,0.043,YiiP + Fab1 + NB + pG
2.638,0.042,YiiP + Fab1 + NB + pG
2.668,0.04,YiiP + Fab1 + NB + pG
2.698,0.039,YiiP + Fab1 + NB + pG
2.728,0.037,YiiP + Fab1 + NB + pG
2.758,0.037,YiiP + Fab1 + NB + pG
2.787,0.036,YiiP + Fab1 + NB + pG
2.817,0.035,YiiP + Fab1 + NB + pG
2.847,0.034,YiiP + Fab1 + NB + pG
2.877,0.034,YiiP + Fab1 + NB + pG
2.907,0.034,YiiP + Fab1 + NB + pG
2.937,0.034,YiiP + Fab1 + NB + pG
2.967,0.032,YiiP + Fab1 + NB + pG
2.997,0.03,YiiP + Fab1 + NB + pG
3.027,0.03,YiiP + Fab1 + NB + pG
3.057,0.03,YiiP + Fab1 + NB + pG
3.087,0.03,YiiP + Fab1 + NB + pG
3.117,0.028,YiiP + Fab1 + NB + pG
3.147,0.027,YiiP + Fab1 + NB + pG
3.177,0.027,YiiP + Fab1 + NB + pG
3.207,0.029,YiiP + Fab1 + NB + pG
3.237,0.029,YiiP + Fab1 + NB + pG
3.267,0.027,YiiP + Fab1 + NB + pG
3.297,0.027,YiiP + Fab1 + NB + pG
3.327,0.027,YiiP + Fab1 + NB + pG
3.357,0.029,YiiP + Fab1 + NB + pG
3.387,0.031,YiiP + Fab1 + NB + pG
3.417,0.031,YiiP + Fab1 + NB + pG
3.447,0.028,YiiP + Fab1 + NB + pG
3.477,0.028,YiiP + Fab1 + NB + pG
3.507,0.027,YiiP + Fab1 + NB + pG
3.537,0.028,YiiP + Fab1 + NB + pG
3.567,0.027,YiiP + Fab1 + NB + pG
3.597,0.024,YiiP + Fab1 + NB + pG
3.627,0.023,YiiP + Fab1 + NB + pG
3.657,0.022,YiiP + Fab1 + NB + pG
3.687,0.021,YiiP + Fab1 + NB + pG
3.717,0.019,YiiP + Fab1 + NB + pG
3.747,0.018,YiiP + Fab1 + NB + pG
3.777,0.016,YiiP + Fab1 + NB + pG
3.807,0.017,YiiP + Fab1 + NB + pG
3.837,0.015,YiiP + Fab1 + NB + pG
3.867,0.014,YiiP + Fab1 + NB + pG
3.896,0.01,YiiP + Fab1 + NB + pG
3.926,0.008,YiiP + Fab1 + NB + pG
3.956,0.009,YiiP + Fab1 + NB + pG
3.986,0.007,YiiP + Fab1 + NB + pG
4.016,0.004,YiiP + Fab1 + NB + pG
4.046,0.002,YiiP + Fab1 + NB + pG
4.076,0.005,YiiP + Fab1 + NB + pG
4.106,0.004,YiiP + Fab1 + NB + pG
4.136,0.002,YiiP + Fab1 + NB + pG
4.166,-0.004,YiiP + Fab1 + NB + pG
4.196,-0.007,YiiP + Fab1 + NB + pG
4.226,-0.009,YiiP + Fab1 + NB + pG
4.256,-0.009,YiiP + Fab1 + NB + pG
4.286,-0.009,YiiP + Fab1 + NB + pG
4.316,-0.009,YiiP + Fab1 + NB + pG
4.346,-0.008,YiiP + Fab1 + NB + pG
4.376,-0.01,YiiP + Fab1 + NB + pG
4.406,-0.01,YiiP + Fab1 + NB + pG
4.436,-0.009,YiiP + Fab1 + NB + pG
4.466,-0.01,YiiP + Fab1 + NB + pG
4.496,-0.014,YiiP + Fab1 + NB + pG
4.526,-0.015,YiiP + Fab1 + NB + pG
4.556,-0.017,YiiP + Fab1 + NB + pG
4.586,-0.016,YiiP + Fab1 + NB + pG
4.616,-0.018,YiiP + Fab1 + NB + pG
4.646,-0.019,YiiP + Fab1 + NB + pG
4.676,-0.02,YiiP + Fab1 + NB + pG
4.706,-0.018,YiiP + Fab1 + NB + pG
4.736,-0.016,YiiP + Fab1 + NB + pG
4.766,-0.016,YiiP + Fab1 + NB + pG
4.796,-0.016,YiiP + Fab1 + NB + pG
4.826,-0.018,YiiP + Fab1 + NB + pG
4.856,-0.019,YiiP + Fab1 + NB + pG
4.886,-0.021,YiiP + Fab1 + NB + pG
4.916,-0.02,YiiP + Fab1 + NB + pG
4.946,-0.02,YiiP + Fab1 + NB + pG
4.976,-0.019,YiiP + Fab1 + NB + pG
5.005,-0.02,YiiP + Fab1 + NB + pG
5.035,-0.021,YiiP + Fab1 + NB + pG
5.065,-0.024,YiiP + Fab1 + NB + pG
5.095,-0.023,YiiP + Fab1 + NB + pG
5.125,-0.021,YiiP + Fab1 + NB + pG
5.155,-0.021,YiiP + Fab1 + NB + pG
5.185,-0.022,YiiP + Fab1 + NB + pG
5.215,-0.022,YiiP + Fab1 + NB + pG
5.245,-0.02,YiiP + Fab1 + NB + pG
5.275,-0.016,YiiP + Fab1 + NB + pG
5.305,-0.015,YiiP + Fab1 + NB + pG
5.335,-0.014,YiiP + Fab1 + NB + pG
5.365,-0.013,YiiP + Fab1 + NB + pG
5.395,-0.012,YiiP + Fab1 + NB + pG
5.425,-0.011,YiiP + Fab1 + NB + pG
5.455,-0.009,YiiP + Fab1 + NB + pG
5.485,-0.008,YiiP + Fab1 + NB + pG
5.515,-0.008,YiiP + Fab1 + NB + pG
5.545,-0.008,YiiP + Fab1 + NB + pG
5.575,-0.009,YiiP + Fab1 + NB + pG
5.605,-0.011,YiiP + Fab1 + NB + pG
5.635,-0.012,YiiP + Fab1 + NB + pG
5.665,-0.012,YiiP + Fab1 + NB + pG
5.695,-0.011,YiiP + Fab1 + NB + pG
5.725,-0.011,YiiP + Fab1 + NB + pG
5.755,-0.012,YiiP + Fab1 + NB + pG
5.785,-0.015,YiiP + Fab1 + NB + pG
5.815,-0.016,YiiP + Fab1 + NB + pG
5.845,-0.017,YiiP + Fab1 + NB + pG
5.875,-0.016,YiiP + Fab1 + NB + pG
5.905,-0.016,YiiP + Fab1 + NB + pG
5.935,-0.015,YiiP + Fab1 + NB + pG
5.965,-0.017,YiiP + Fab1 + NB + pG
5.995,-0.017,YiiP + Fab1 + NB + pG
6.025,-0.019,YiiP + Fab1 + NB + pG
6.055,-0.021,YiiP + Fab1 + NB + pG
6.085,-0.023,YiiP + Fab1 + NB + pG
6.114,-0.022,YiiP + Fab1 + NB + pG
6.144,-0.023,YiiP + Fab1 + NB + pG
6.174,-0.024,YiiP + Fab1 + NB + pG
6.204,-0.026,YiiP + Fab1 + NB + pG
6.234,-0.029,YiiP + Fab1 + NB + pG
6.264,-0.028,YiiP + Fab1 + NB + pG
6.294,-0.03,YiiP + Fab1 + NB + pG
6.324,-0.032,YiiP + Fab1 + NB + pG
6.354,-0.035,YiiP + Fab1 + NB + pG
6.384,-0.035,YiiP + Fab1 + NB + pG
6.414,-0.036,YiiP + Fab1 + NB + pG
6.444,-0.039,YiiP + Fab1 + NB + pG
6.474,-0.041,YiiP + Fab1 + NB + pG
6.504,-0.042,YiiP + Fab1 + NB + pG
6.534,-0.041,YiiP + Fab1 + NB + pG
6.564,-0.04,YiiP + Fab1 + NB + pG
6.594,-0.039,YiiP + Fab1 + NB + pG
6.624,-0.04,YiiP + Fab1 + NB + pG
6.654,-0.04,YiiP + Fab1 + NB + pG
6.684,-0.038,YiiP + Fab1 + NB + pG
6.714,-0.038,YiiP + Fab1 + NB + pG
6.744,-0.037,YiiP + Fab1 + NB + pG
6.774,-0.037,YiiP + Fab1 + NB + pG
6.804,-0.039,YiiP + Fab1 + NB + pG
6.834,-0.041,YiiP + Fab1 + NB + pG
6.864,-0.041,YiiP + Fab1 + NB + pG
6.894,-0.037,YiiP + Fab1 + NB + pG
6.924,-0.037,YiiP + Fab1 + NB + pG
6.954,-0.035,YiiP + Fab1 + NB + pG
6.984,-0.035,YiiP + Fab1 + NB + pG
7.014,-0.034,YiiP + Fab1 + NB + pG
7.044,-0.035,YiiP + Fab1 + NB + pG
7.074,-0.036,YiiP + Fab1 + NB + pG
7.104,-0.036,YiiP + Fab1 + NB + pG
7.134,-0.034,YiiP + Fab1 + NB + pG
7.164,-0.03,YiiP + Fab1 + NB + pG
7.194,-0.027,YiiP + Fab1 + NB + pG
7.223,-0.024,YiiP + Fab1 + NB + pG
7.253,-0.021,YiiP + Fab1 + NB + pG
7.283,-0.02,YiiP + Fab1 + NB + pG
7.313,-0.019,YiiP + Fab1 + NB + pG
7.343,-0.017,YiiP + Fab1 + NB + pG
7.373,-0.014,YiiP + Fab1 + NB + pG
7.403,-0.011,YiiP + Fab1 + NB + pG
7.433,-0.009,YiiP + Fab1 + NB + pG
7.463,-0.008,YiiP + Fab1 + NB + pG
7.493,-0.007,YiiP + Fab1 + NB + pG
7.523,-0.006,YiiP + Fab1 + NB + pG
7.553,-0.006,YiiP + Fab1 + NB + pG
7.583,-0.007,YiiP + Fab1 + NB + pG
7.613,-0.006,YiiP + Fab1 + NB + pG
7.643,-0.006,YiiP + Fab1 + NB + pG
7.673,-0.008,YiiP + Fab1 + NB + pG
7.703,-0.008,YiiP + Fab1 + NB + pG
7.733,-0.007,YiiP + Fab1 + NB + pG
7.763,-0.008,YiiP + Fab1 + NB + pG
7.793,-0.006,YiiP + Fab1 + NB + pG
7.823,-0.004,YiiP + Fab1 + NB + pG
7.853,-0.003,YiiP + Fab1 + NB + pG
7.883,-0.004,YiiP + Fab1 + NB + pG
7.913,-0.004,YiiP + Fab1 + NB + pG
7.943,-0.002,YiiP + Fab1 + NB + pG
7.973,-0.001,YiiP + Fab1 + NB + pG
8.003,0,YiiP + Fab1 + NB + pG
8.033,0,YiiP + Fab1 + NB + pG
8.063,0,YiiP + Fab1 + NB + pG
8.093,0.002,YiiP + Fab1 + NB + pG
8.123,0.003,YiiP + Fab1 + NB + pG
8.153,0.003,YiiP + Fab1 + NB + pG
8.183,0.001,YiiP + Fab1 + NB + pG
8.213,0.001,YiiP + Fab1 + NB + pG
8.243,0.003,YiiP + Fab1 + NB + pG
8.273,0.006,YiiP + Fab1 + NB + pG
8.303,0.008,YiiP + Fab1 + NB + pG
8.332,0.009,YiiP + Fab1 + NB + pG
8.362,0.01,YiiP + Fab1 + NB + pG
8.392,0.01,YiiP + Fab1 + NB + pG
8.422,0.009,YiiP + Fab1 + NB + pG
8.452,0.009,YiiP + Fab1 + NB + pG
8.482,0.009,YiiP + Fab1 + NB + pG
8.512,0.009,YiiP + Fab1 + NB + pG
8.542,0.012,YiiP + Fab1 + NB + pG
8.572,0.014,YiiP + Fab1 + NB + pG
8.602,0.015,YiiP + Fab1 + NB + pG
8.632,0.016,YiiP + Fab1 + NB + pG
8.662,0.018,YiiP + Fab1 + NB + pG
8.692,0.016,YiiP + Fab1 + NB + pG
8.722,0.015,YiiP + Fab1 + NB + pG
8.752,0.016,YiiP + Fab1 + NB + pG
8.782,0.017,YiiP + Fab1 + NB + pG
8.812,0.017,YiiP + Fab1 + NB + pG
8.842,0.015,YiiP + Fab1 + NB + pG
8.872,0.015,YiiP + Fab1 + NB + pG
8.902,0.015,YiiP + Fab1 + NB + pG
8.932,0.015,YiiP + Fab1 + NB + pG
8.962,0.015,YiiP + Fab1 + NB + pG
8.992,0.016,YiiP + Fab1 + NB + pG
9.022,0.017,YiiP + Fab1 + NB + pG
9.052,0.018,YiiP + Fab1 + NB + pG
9.082,0.019,YiiP + Fab1 + NB + pG
9.112,0.017,YiiP + Fab1 + NB + pG
9.142,0.017,YiiP + Fab1 + NB + pG
9.172,0.015,YiiP + Fab1 + NB + pG
9.202,0.016,YiiP + Fab1 + NB + pG
9.232,0.015,YiiP + Fab1 + NB + pG
9.262,0.016,YiiP + Fab1 + NB + pG
9.292,0.015,YiiP + Fab1 + NB + pG
9.322,0.015,YiiP + Fab1 + NB + pG
9.352,0.015,YiiP + Fab1 + NB + pG
9.382,0.015,YiiP + Fab1 + NB + pG
9.412,0.015,YiiP + Fab1 + NB + pG
9.441,0.014,YiiP + Fab1 + NB + pG
9.471,0.013,YiiP + Fab1 + NB + pG
9.501,0.012,YiiP + Fab1 + NB + pG
9.531,0.014,YiiP + Fab1 + NB + pG
9.561,0.014,YiiP + Fab1 + NB + pG
9.591,0.012,YiiP + Fab1 + NB + pG
9.621,0.011,YiiP + Fab1 + NB + pG
9.651,0.011,YiiP + Fab1 + NB + pG
9.681,0.01,YiiP + Fab1 + NB + pG
9.711,0.01,YiiP + Fab1 + NB + pG
9.741,0.01,YiiP + Fab1 + NB + pG
9.771,0.012,YiiP + Fab1 + NB + pG
9.801,0.01,YiiP + Fab1 + NB + pG
9.831,0.01,YiiP + Fab1 + NB + pG
9.861,0.011,YiiP + Fab1 + NB + pG
9.891,0.012,YiiP + Fab1 + NB + pG
9.921,0.013,YiiP + Fab1 + NB + pG
9.951,0.012,YiiP + Fab1 + NB + pG
9.981,0.014,YiiP + Fab1 + NB + pG
10.011,0.016,YiiP + Fab1 + NB + pG
10.041,0.015,YiiP + Fab1 + NB + pG
10.071,0.015,YiiP + Fab1 + NB + pG
10.101,0.017,YiiP + Fab1 + NB + pG
10.131,0.019,YiiP + Fab1 + NB + pG
10.161,0.02,YiiP + Fab1 + NB + pG
10.191,0.022,YiiP + Fab1 + NB + pG
10.221,0.022,YiiP + Fab1 + NB + pG
10.251,0.023,YiiP + Fab1 + NB + pG
10.281,0.024,YiiP + Fab1 + NB + pG
10.311,0.026,YiiP + Fab1 + NB + pG
10.341,0.027,YiiP + Fab1 + NB + pG
10.371,0.028,YiiP + Fab1 + NB + pG
10.401,0.03,YiiP + Fab1 + NB + pG
10.431,0.033,YiiP + Fab1 + NB + pG
10.461,0.037,YiiP + Fab1 + NB + pG
10.491,0.039,YiiP + Fab1 + NB + pG
10.521,0.043,YiiP + Fab1 + NB + pG
10.55,0.047,YiiP + Fab1 + NB + pG
10.58,0.054,YiiP + Fab1 + NB + pG
10.61,0.06,YiiP + Fab1 + NB + pG
10.64,0.067,YiiP + Fab1 + NB + pG
10.67,0.074,YiiP + Fab1 + NB + pG
10.7,0.082,YiiP + Fab1 + NB + pG
10.73,0.09,YiiP + Fab1 + NB + pG
10.76,0.099,YiiP + Fab1 + NB + pG
10.79,0.105,YiiP + Fab1 + NB + pG
10.82,0.113,YiiP + Fab1 + NB + pG
10.85,0.121,YiiP + Fab1 + NB + pG
10.88,0.131,YiiP + Fab1 + NB + pG
10.91,0.139,YiiP + Fab1 + NB + pG
10.94,0.149,YiiP + Fab1 + NB + pG
10.97,0.158,YiiP + Fab1 + NB + pG
11,0.171,YiiP + Fab1 + NB + pG
11.03,0.181,YiiP + Fab1 + NB + pG
11.06,0.191,YiiP + Fab1 + NB + pG
11.09,0.198,YiiP + Fab1 + NB + pG
11.12,0.206,YiiP + Fab1 + NB + pG
11.15,0.213,YiiP + Fab1 + NB + pG
11.18,0.22,YiiP + Fab1 + NB + pG
11.21,0.23,YiiP + Fab1 + NB + pG
11.24,0.24,YiiP + Fab1 + NB + pG
11.27,0.247,YiiP + Fab1 + NB + pG
11.3,0.255,YiiP + Fab1 + NB + pG
11.33,0.262,YiiP + Fab1 + NB + pG
11.36,0.268,YiiP + Fab1 + NB + pG
11.39,0.278,YiiP + Fab1 + NB + pG
11.42,0.285,YiiP + Fab1 + NB + pG
11.45,0.292,YiiP + Fab1 + NB + pG
11.48,0.297,YiiP + Fab1 + NB + pG
11.51,0.302,YiiP + Fab1 + NB + pG
11.54,0.311,YiiP + Fab1 + NB + pG
11.57,0.32,YiiP + Fab1 + NB + pG
11.6,0.332,YiiP + Fab1 + NB + pG
11.63,0.341,YiiP + Fab1 + NB + pG
11.659,0.352,YiiP + Fab1 + NB + pG
11.689,0.362,YiiP + Fab1 + NB + pG
11.719,0.372,YiiP + Fab1 + NB + pG
11.749,0.383,YiiP + Fab1 + NB + pG
11.779,0.395,YiiP + Fab1 + NB + pG
11.809,0.408,YiiP + Fab1 + NB + pG
11.839,0.423,YiiP + Fab1 + NB + pG
11.869,0.44,YiiP + Fab1 + NB + pG
11.899,0.458,YiiP + Fab1 + NB + pG
11.929,0.474,YiiP + Fab1 + NB + pG
11.959,0.494,YiiP + Fab1 + NB + pG
11.989,0.512,YiiP + Fab1 + NB + pG
12.019,0.534,YiiP + Fab1 + NB + pG
12.049,0.558,YiiP + Fab1 + NB + pG
12.079,0.583,YiiP + Fab1 + NB + pG
12.109,0.61,YiiP + Fab1 + NB + pG
12.139,0.638,YiiP + Fab1 + NB + pG
12.169,0.669,YiiP + Fab1 + NB + pG
12.199,0.7,YiiP + Fab1 + NB + pG
12.229,0.732,YiiP + Fab1 + NB + pG
12.259,0.766,YiiP + Fab1 + NB + pG
12.289,0.804,YiiP + Fab1 + NB + pG
12.319,0.843,YiiP + Fab1 + NB + pG
12.349,0.884,YiiP + Fab1 + NB + pG
12.379,0.929,YiiP + Fab1 + NB + pG
12.409,0.975,YiiP + Fab1 + NB + pG
12.439,1.025,YiiP + Fab1 + NB + pG
12.469,1.071,YiiP + Fab1 + NB + pG
12.499,1.12,YiiP + Fab1 + NB + pG
12.529,1.168,YiiP + Fab1 + NB + pG
12.559,1.219,YiiP + Fab1 + NB + pG
12.589,1.271,YiiP + Fab1 + NB + pG
12.619,1.323,YiiP + Fab1 + NB + pG
12.649,1.375,YiiP + Fab1 + NB + pG
12.679,1.425,YiiP + Fab1 + NB + pG
12.709,1.478,YiiP + Fab1 + NB + pG
12.739,1.529,YiiP + Fab1 + NB + pG
12.768,1.579,YiiP + Fab1 + NB + pG
12.798,1.626,YiiP + Fab1 + NB + pG
12.828,1.673,YiiP + Fab1 + NB + pG
12.858,1.721,YiiP + Fab1 + NB + pG
12.888,1.768,YiiP + Fab1 + NB + pG
12.918,1.813,YiiP + Fab1 + NB + pG
12.948,1.854,YiiP + Fab1 + NB + pG
12.978,1.893,YiiP + Fab1 + NB + pG
13.008,1.929,YiiP + Fab1 + NB + pG
13.038,1.965,YiiP + Fab1 + NB + pG
13.068,1.996,YiiP + Fab1 + NB + pG
13.098,2.024,YiiP + Fab1 + NB + pG
13.128,2.05,YiiP + Fab1 + NB + pG
13.158,2.073,YiiP + Fab1 + NB + pG
13.188,2.092,YiiP + Fab1 + NB + pG
13.218,2.108,YiiP + Fab1 + NB + pG
13.248,2.122,YiiP + Fab1 + NB + pG
13.278,2.132,YiiP + Fab1 + NB + pG
13.308,2.137,YiiP + Fab1 + NB + pG
13.338,2.14,YiiP + Fab1 + NB + pG
13.368,2.14,YiiP + Fab1 + NB + pG
13.398,2.138,YiiP + Fab1 + NB + pG
13.428,2.132,YiiP + Fab1 + NB + pG
13.458,2.123,YiiP + Fab1 + NB + pG
13.488,2.111,YiiP + Fab1 + NB + pG
13.518,2.095,YiiP + Fab1 + NB + pG
13.548,2.077,YiiP + Fab1 + NB + pG
13.578,2.055,YiiP + Fab1 + NB + pG
13.608,2.031,YiiP + Fab1 + NB + pG
13.638,2.005,YiiP + Fab1 + NB + pG
13.668,1.978,YiiP + Fab1 + NB + pG
13.698,1.95,YiiP + Fab1 + NB + pG
13.728,1.92,YiiP + Fab1 + NB + pG
13.758,1.89,YiiP + Fab1 + NB + pG
13.788,1.856,YiiP + Fab1 + NB + pG
13.818,1.823,YiiP + Fab1 + NB + pG
13.848,1.79,YiiP + Fab1 + NB + pG
13.877,1.761,YiiP + Fab1 + NB + pG
13.907,1.731,YiiP + Fab1 + NB + pG
13.937,1.703,YiiP + Fab1 + NB + pG
13.967,1.674,YiiP + Fab1 + NB + pG
13.997,1.647,YiiP + Fab1 + NB + pG
14.027,1.618,YiiP + Fab1 + NB + pG
14.057,1.591,YiiP + Fab1 + NB + pG
14.087,1.568,YiiP + Fab1 + NB + pG
14.117,1.547,YiiP + Fab1 + NB + pG
14.147,1.525,YiiP + Fab1 + NB + pG
14.177,1.506,YiiP + Fab1 + NB + pG
14.207,1.489,YiiP + Fab1 + NB + pG
14.237,1.473,YiiP + Fab1 + NB + pG
14.267,1.457,YiiP + Fab1 + NB + pG
14.297,1.442,YiiP + Fab1 + NB + pG
14.327,1.428,YiiP + Fab1 + NB + pG
14.357,1.415,YiiP + Fab1 + NB + pG
14.387,1.401,YiiP + Fab1 + NB + pG
14.417,1.387,YiiP + Fab1 + NB + pG
